number,nmck,final_price,drop_pct,winner_id,has_result
0358100011626000078,1417222.08,,,,0
0321100006126000017,703493.77,,,,0
0358200034826000191,357840.0,,,,0
0348500003926000132,6646666.67,,,,0
0352300004226000017,318326.0,80000.0,74.87,222,1
0318300063526000204,599900.0,,,,0
0311100028526000002,7803234.55,,,,0
0318300063526000205,599808.33,,,,0
0379200002626000045,219155.97,,,,0
0372100049626000340,87405.84,,,,0
0809500000326000804,2938830.0,,,,0
0171200001926000835,1703074.45,,,,0
0333100009726000019,1223959.07,,,,0
0354200019726000097,53442.72,,,,0
0387200005526000032,6015667.75,,,,0
0318300171126000030,600000.0,,,,0
0354200019726000101,33562.6,,,,0
0103200008426000946,19215343.99,,,,0
0860200000826001699,8848642.89,,,,0
0357200011226000006,68910.86,,,,0
0372200111826000006,332443.19,,,,0
0142200001326005968,100000.0,,,,0
0373100105426000052,545000.0,,,,0
0307200030626000484,290000.0,,,,0
0318300093226000073,599390.0,,,,0
0124200000626001533,269040.0,,,,0
0361300021726000030,970717.0,,,,0
0372200277326000216,1993543.1,,,,0
0301100047826000005,250593.7,,,,0
0338200007626000050,231384.23,,,,0
0356100029626000011,2399688.42,,,,0
0372200020626000020,1989806.31,1350000.0,32.15,1,1
0859200001126002859,1365521.77,,,,0
0335200012326000025,261000.0,,,,0
0813500000126004114,696644.42,,,,0
0332100016926000022,222647.0,169000.0,24.1,5,1
0332100016926000018,907575.0,,,,0
0348100021126000024,4873772.32,,,,0
0142200001326004729,7229000.0,,,,0
0317300049626000006,1340.0,,,,0
0142200001326005798,550000.0,,,,0
0131200001026000960,211710.01,,,,0
0851200000626001616,5659.5,,,,0
0372200152526000011,845635.0,,,,0
0307200030626000480,1797267.28,,,,0
0372100003726000066,5763830.1,,,,0
0124200000626001445,1489260.0,,,,0
0345200007026000008,274296.75,,,,0
0340100009926000039,606840.0,,,,0
0822300016926000020,1279725.7,,,,0
0373100078826000028,3825000.0,,,,0
0387300058526000006,1147500.0,,,,0
0321100006126000015,1017800.0,,,,0
0343200013826000141,98084.0,,,,0
0332100016926000025,224715.67,169000.0,24.79,5,1
0394100002726000004,3974000.0,3900000.0,1.86,120844689,1
0394100002726000005,2409895.34,,,,0
0318100067226000020,668019.8,,,,0
0372200132426000004,500948.6,,,,0
0373200069626000266,12539880.0,,,,0
0332100016926000026,305340.67,,,,0
0351100033326000006,813601.73,,,,0
0108500000426001268,147343.57,,,,0
0387200001526000095,26265.0,,,,0
0387200001526000089,15886.0,,,,0
0351100033326000007,219659.13,,,,0
0308100003426000005,578843.7,,,,0
0377300009226000025,3154082.7,2153800.0,31.71,120824622,1
0354100006126000002,498212.59,,,,0
0372200009826000040,1418384.77,,,,0
0372200177826000010,385440.0,305268.48,20.8,120819935,1
0373100040126000106,142844.49,,,,0
0345200003426000010,278800.0,,,,0
0332100016926000024,395976.99,339010.0,14.39,2,1
0361300021726000026,970717.0,,,,0
0372200035726000003,484820.18,,,,0
0348100021126000022,3958088.04,,,,0
0809500000326000726,1573430.0,,,,0
0373100078826000037,2166318.0,1580322.57,27.05,125,1
0322200024526000021,360757.86,233000.0,35.41,120811547,1
0373100078826000025,4330176.62,,,,0
0348100009526000066,250818.56,,,,0
0168300006926000013,425250.0,,,,0
0122200002526000740,3664490.76,2186000.0,40.35,120810544,1
0816500000626003999,579223.62,,,,0
0852500000126000782,2001413.0,,,,0
0369300013726000059,131028.68,,,,0
0366300092526000053,410.0,,,,0
0332100016926000023,228666.66,,,,0
0372100048826000300,796910.0,,,,0
0372100049326000004,346778.18,,,,0
0306300001226000037,45250.0,,,,0
0352200026326000076,467561.0,345917.0,26.02,120813512,1
0317300049626000004,1340.0,,,,0
0301100008526000006,2922009.33,,,,0
0352200026326000077,351327.0,,,,0
0168300013026000111,192110.8,,,,0
0358300002726000031,184800.0,138600.0,25.0,120819425,1
0320200030226000001,479298.07,,,,0
0372200152926000006,1630249.0,,,,0
0320200030226000002,292272.26,,,,0
0137200001226001914,428120.04,,,,0
0372100048826000294,1532984.49,1226387.0,20.0,2952772,1
0372200058026000001,948851.33,,,,0
0319300010126000069,16969150.46,,,,0
0372200085726000010,63883.67,,,,0
0124300019326000034,6158128.74,,,,0
0375100001326000012,2910780.0,,,,0
0358300364826000011,175713.28,,,,0
0372100003726000054,2025833.25,,,,0
0318300166226000046,600000.0,,,,0
0373100105426000042,674448.41,,,,0
0318300166226000047,600000.0,,,,0
0373100078826000043,1359149.0,,,,0
0373100078826000044,1654466.0,,,,0
0373100078826000042,753104.53,,,,0
0165300002426000046,135037.0,,,,0
0373100078826000046,6950579.47,,,,0
0372200202926000009,763322.95,,,,0
0711200003726000054,185670.0,,,,0
0318200060026000157,385538.26,,,,0
0301200061626000028,300000.0,,,,0
0373100078826000033,15930619.4,,,,0
0373100078826000035,6528047.77,,,,0
0373100078826000040,4284017.28,,,,0
0373100078826000030,11030286.5,,,,0
0373100078826000036,6715000.0,,,,0
0373100078826000041,4050607.83,,,,0
0355300081326000003,1122666.53,,,,0
0869200000226001860,555513.68,,,,0
0356300002726000057,492660.0,,,,0
0372200263426000296,386374.0,,,,0
0373100078826000039,2976666.67,,,,0
0373400010926000163,2610000.0,,,,0
0358300079426000232,267624.9,,,,0
0891200000626002024,5074840.0,3458888.0,31.84,51,1
0373100078826000038,3384263.32,,,,0
0306300013826000027,337800.0,,,,0
0387300127226000031,535000.0,,,,0
0134200000126000991,1422012.0,,,,0
0318100067226000014,483077.82,,,,0
0302300043726000012,508130.0,,,,0
0832100004026000027,1037600.0,,,,0
0318300430726000048,600000.0,,,,0
0372100011726000186,188000.0,,,,0
0319200067026000020,519022.6,,,,0
0387200006326000009,1693358.22,,,,0
0318200023226000053,599990.0,,,,0
0356300120326000019,801630.12,,,,0
0372300000626000005,212058.0,,,,0
0859200001126002211,984394.4,590636.64,40.0,208,1
0394100002726000003,1246505.29,,,,0
0372200125626000002,1211738.5,,,,0
0870500045426000176,2666568.5,,,,0
0108500000426001174,312663.0,,,,0
0356300115526000025,453339.26,,,,0
0349100021126000062,5579538.38,,,,0
0340200003326002186,57863.38,,,,0
0372200132626000005,1227916.28,,,,0
0809500000326000652,3113300.0,,,,0
0331200033926000006,6288.66,,,,0
0368400000226000321,707850.0,,,,0
0318300039826000065,600000.0,,,,0
0372100003726000058,10987670.69,,,,0
0372100003726000056,1497984.0,,,,0
0301100008526000005,1426852.3,,,,0
0356300197226000010,76670.1,,,,0
0318200023226000052,599990.0,,,,0
0320100011226000042,6384988.24,,,,0
0335200007526000011,9120000.0,,,,0
0311100029826000013,2684866.4,,,,0
0373100078826000024,3181933.33,,,,0
0373100078826000029,5690666.68,,,,0
0348100015226000049,17828345.87,,,,0
0373100078826000023,1648333.33,,,,0
0372200030126000003,1389000.0,,,,0
0373100078826000027,7267475.78,,,,0
0373100078826000031,1608597.27,,,,0
0373100078826000026,34726533.38,,,,0
0373100078826000032,2295000.0,,,,0
0329100010626000007,2939619.99,,,,0
0372200169426000004,126236.0,,,,0
0372200054926000009,88615.96,,,,0
0373100105426000025,272979.0,,,,0
0163200000326001083,286650.0,,,,0
0387100016426000015,3420090.91,,,,0
0373100105426000027,148430378.28,,,,0
0816500000626003458,21137.47,,,,0
0345200005026000010,488195.95,,,,0
0124200000626001197,471708.0,,,,0
0124200000626001218,195600.0,,,,0
0321200008526000073,99332.0,,,,0
0329100010626000006,9135000.0,,,,0
0373200069626000216,587656.0,309930.0,47.26,2946045,1
0318100067226000013,658999.2,,,,0
0373200069626000213,628333.33,,,,0
0358300066626000076,372599.42,,,,0
0122600004826000013,2407545.81,,,,0
0387200007926000005,2214600.0,1771680.0,20.0,167,1
0373100078826000017,3723108.31,,,,0
0142200001326004989,1534100.0,,,,0
0826500000926000511,1900008.08,,,,0
0372200232626000005,919958.13,,,,0
0351100000726000024,712964.09,,,,0
0119200000126003412,189139.15,,,,0
0372200132626000006,162978.71,,,,0
0304100004426000005,6032533.0,,,,0
0356500005926000025,1562960.0,,,,0
0373100078826000018,6906669.99,,,,0
0373100078826000020,5010000.0,,,,0
0373100078826000016,12343333.33,,,,0
0108500000426001072,621770.06,,,,0
0358100029526000019,58677.9,,,,0
0367100003026000002,2350000.0,2070000.0,11.91,100,1
0351100002926000194,3681599.58,,,,0
0301300315426000067,975191.42,,,,0
0387200000926000185,2330600.0,,,,0
0343200013826000116,426400.0,,,,0
0829500001126001193,245630.0,,,,0
0351100000726000023,2515254.0,,,,0
0311100029826000009,14709545.75,,,,0
0394100006126000003,77830373.51,,,,0
0142200001326004899,114000.0,,,,0
0366200035626001237,395524.0,,,,0
0854500000326000004,649220.0,,,,0
0373100078826000022,1766666.67,,,,0
0163200000326001027,722200.0,,,,0
0332100022726000149,610204.48,,,,0
0150200003926000222,3929297.47,,,,0
0142200001326004896,61750.0,,,,0
0102200001626000303,1589068.33,,,,0
0373100078826000019,7453333.34,,,,0
0318300272526000124,584898.34,,,,0
0373100072126000351,21636546.64,,,,0
0367100000826000057,533848.05,,,,0
0372100041326000089,11600000.0,,,,0
0356500003826000022,600000.0,,,,0
0372100003726000044,26780397.29,,,,0
0711200016826000048,690000.0,,,,0
0139200000126001909,4335987.17,,,,0
0318300541326000081,507787.67,,,,0
0372100003726000047,1049114.0,,,,0
0190200000326001866,520000.02,,,,0
0318300541326000082,535129.33,,,,0
0358200034826000166,142172.56,,,,0
0334100002326000004,975015.91,,,,0
0373200069626000200,2549375.98,,,,0
0357100000326000005,1491649.26,,,,0
0103200008426000981,390255.37,,,,0
0351300033426000033,332068.6,,,,0
0332200027326000012,300000.0,,,,0
0826500000926000417,2138920.0,,,,0
0372200101026000003,100050.0,85000.0,15.04,120729064,1
0372200101026000004,167538.0,121300.0,27.6,2928315,1
0318300466326000050,423455.64,,,,0
0142200001326004227,770700.0,,,,0
0358200034826000165,142190.77,,,,0
0119200000126003016,11500.0,,,,0
0309100002426000013,548253.33,,,,0
0311200044826000006,1679053.28,,,,0
0372100041326000070,9500000.0,,,,0
0372200178326000004,342447.0,,,,0
0711200016826000043,470000.0,,,,0
0373200008726000008,2280886.54,,,,0
0101100009426000003,2701495.43,,,,0
0311300052326000026,112500.0,,,,0
0362200061526000017,607494.42,,,,0
0319300010126000056,16969150.46,,,,0
0358300038626000008,400737.77,,,,0
0318300541326000080,568535.33,,,,0
0372200191526000011,47268.96,,,,0
0108500000426001071,145519.92,,,,0
0816100002926000005,1224485.85,,,,0
0373100040126000082,2942000.0,,,,0
0372200169326000002,884763.76,880300.0,0.5,251,1
0301300315426000064,2666898.87,,,,0
0373200214126000012,1216543.35,614322.5,49.5,2938920,1
0372200180726000002,499800.06,,,,0
0309100002426000012,578813.33,,,,0
0351300092326000055,220500.0,,,,0
0327100007626000002,197977.52,,,,0
0372200266626000004,438599.33,,,,0
0318300466326000049,276518.0,,,,0
0818500000826001232,20000000.0,,,,0
0841200000726000307,2353286.0,,,,0
0817200000326002020,1151676.68,,,,0
0321100006126000008,2271148.17,,,,0
0124200000626000953,634000.0,,,,0
0372200115726000003,149213.14,,,,0
0165300010126000018,1603674.98,,,,0
0171200001926000499,5111328.7,3122999.92,38.9,12,1
0103200008426000819,1089066.52,,,,0
0829500001126001209,46200.0,,,,0
0387300083126000019,867000.0,,,,0
0358300382626000010,780000.0,,,,0
0362200061326000007,343428.0,,,,0
0165300002426000031,135037.0,,,,0
0356300049026000008,332282.1,,,,0
0311300098126000111,750000.0,,,,0
0372100003726000041,3631410.44,,,,0
0804200000126000122,1397400.0,,,,0
0829500001126001227,8484.0,,,,0
0373200069626000193,29760000.0,,,,0
0128300009126000052,4364048.86,,,,0
0307300024326000088,1950.0,,,,0
0320300090626000066,771600.0,,,,0
0858100004726000046,1349493.4,,,,0
0330300002426000002,434609.96,,,,0
0372200149026000006,229651.81,,,,0
0373100065826000017,25118600.0,,,,0
0816500000626002481,86023.67,,,,0
0311300039426000015,699064.0,,,,0
0372200014026000043,683148.51,,,,0
0311100029826000008,4741200.17,,,,0
0372200116726000006,535307.8,,,,0
0372200267826000003,494577.21,,,,0
0318300338626000042,600000.0,,,,0
0142200001326004181,567678.61,,,,0
0373100074526000018,1825052.2,,,,0
0829500001126001203,11180.0,7000.0,37.39,3,1
0162200011826000396,8099586.8,4680000.0,42.22,120686804,1
0165300010326000008,74739.7,,,,0
0372200183126000008,188126.34,,,,0
0372200068626000001,406640.0,,,,0
0372200183126000009,481349.48,338800.0,29.61,159,1
0358200049626000039,3183802.65,,,,0
0119200000126002760,406988.0,,,,0
0851200000626001081,648064.01,,,,0
0387200030326000039,115093.88,48000.0,58.29,120693098,1
0829500001126001132,4739157.69,,,,0
0832100004026000025,570000.0,,,,0
0142200001326004062,1456280.0,,,,0
0860200000826001254,4656225.61,,,,0
0356200002026000201,1800000.0,,,,0
0372200177726000009,418254.67,,,,0
0319100019426000002,3627500.0,,,,0
0372200026126000022,611091.02,,,,0
0372200153026000001,632804.0,,,,0
0318200055026000071,599928.01,,,,0
0103300020526000009,60349.6,,,,0
0303200042926000005,48227.0,,,,0
0324300045726000012,178691.65,,,,0
0331100004626000004,170976.0,,,,0
0369300067526000119,44395.02,,,,0
0372100025226000007,2030000.0,,,,0
0373200069626000176,1377000.0,,,,0
0391100021126000034,15140.61,,,,0
0387200027826000051,5373333.4,,,,0
0318100067226000004,511318.42,,,,0
0318100067226000005,1574321.12,,,,0
0372100003726000039,27500000.0,,,,0
0369200022926000020,259780.29,,,,0
0319300301626000001,286306.67,,,,0
0387300033826000012,802500.0,,,,0
0373200052726000125,932163.09,,,,0
0321300024126000044,861039.99,,,,0
0119200000126002620,70786.67,,,,0
0372200076726000003,269222.0,259654.0,3.55,2917865,1
0149200002326000833,280380.71,,,,0
0351100021926000138,524073.4,,,,0
0359100001826000001,5198348.48,,,,0
0362300049826000018,380386.0,,,,0
0372200201426000006,175816.62,,,,0
0387300083126000017,107000.0,,,,0
0372200205726000002,593600.0,338000.0,43.06,2913325,1
0373100105426000007,14087504.48,,,,0
0373100105426000008,4707349.49,,,,0
0372200100626000005,44662.17,,,,0
0373100105426000001,5049672.76,,,,0
0318200072326000024,572452.97,,,,0
0318300450526000055,519028.0,,,,0
0362100036426000006,1288333.33,,,,0
0372200230426000006,240878.0,,,,0
0387300083626000001,1166400.0,,,,0
0163200000326000858,677908.5,,,,0
0357200012526000014,350000.0,,,,0
0167200003426001239,501000.0,,,,0
0847500000926000374,2768611.28,,,,0
0372200201426000005,175816.62,,,,0
0372200106326000006,499886.0,,,,0
0372200027226000002,384554.1,,,,0
0373100068026000006,431609.5,378060.0,12.41,117748,1
0372200105026000116,2156323.34,,,,0
0372200183126000005,127076.5,,,,0
0372200286026000008,227678.19,,,,0
0373100068026000007,36474.2,21214.88,41.84,118618,1
0372200209326000009,414483.96,,,,0
0372200227026000003,671612.0,,,,0
0142200001326004101,662890.0,,,,0
0815500000526001987,656088.76,,,,0
0343100000726000211,874900.0,,,,0
0345200008426000006,165010.5,,,,0
0860200000826001162,339366.0,,,,0
0307200022426000104,295980.0,,,,0
0358300280426000060,234000.0,,,,0
0351300084826000050,108162.0,,,,0
0102200001426000008,216594.0,,,,0
0372200039826000006,26509.28,,,,0
0373100040126000054,681882.0,,,,0
0132300005726000002,124433.95,,,,0
0372200210326000003,341026.87,,,,0
0372100048826000160,796910.0,,,,0
0572100005326000014,986042.6,,,,0
0366300134226000005,428184.0,,,,0
0103300010726000004,135895.27,,,,0
0372200106726000006,989710.0,,,,0
0369200023326000028,175662.48,,,,0
0372500013226000005,1361670.0,,,,0
0358300228826000024,1772958.11,,,,0
0142200001326001862,5096032.94,,,,0
0167200003426001143,982368.0,,,,0
0368200018326000015,202627.7,,,,0
0320100010626000001,216678.0,,,,0
0351300033426000024,332068.6,,,,0
0372200207326000010,43527.8,39000.0,10.4,2907352,1
0372200165626000001,190711.8,127890.0,32.94,2,1
0373100068026000004,490844.72,315000.0,35.82,117798,1
0142200001326003691,82671523.06,,,,0
0372200139326000004,671612.0,,,,0
0345200007326000013,826896.23,,,,0
0119200000126002163,564666.67,,,,0
0342100004526000010,448898.65,98800.0,77.99,120655376,1
0108500000426000784,2063540.0,,,,0
0124200000626000744,1508000.0,,,,0
0345200002226000010,1399000.0,847300.0,39.44,120645599,1
0142200001326003753,968001.0,,,,0
0301300280726000087,2239993.59,,,,0
0318300599926000084,600000.0,,,,0
0333200022826000047,981769.07,,,,0
0127200000226000847,369223.3,,,,0
0324100011726000010,145210.0,,,,0
0366100004026000004,1839187.93,,,,0
0309100002426000007,676666.28,,,,0
0372200063726000006,370137.66,,,,0
0372200096126000004,228854.16,,,,0
0372100010626000052,14663719.0,,,,0
0362100036426000009,2983964.45,,,,0
0302100026826000010,791692.83,,,,0
0320100011326000005,645716.08,,,,0
0362100036426000001,758447.13,,,,0
0307200030626000148,3220000.0,,,,0
0318200072726000021,599990.0,,,,0
0372200048026000118,7640245.9,,,,0
0373100013126000067,2503598.43,,,,0
0366300134226000004,188100.0,,,,0
0362100023226000003,890750.0,,,,0
0869200000226001076,1800960.0,,,,0
0390100007526000001,355680.0,,,,0
0315100008226000001,694956.5,,,,0
0318300026126000035,434827.0,,,,0
0163200000326000739,443186.67,340000.0,23.28,2890864,1
0301100012726000004,746891.42,,,,0
0390100007526000003,729497.5,,,,0
0168300000226000004,1467150.1,,,,0
0155300042526000017,1325829.0,,,,0
0372200057526000029,468000.0,,,,0
0390100007526000002,352872.33,,,,0
0190200000326001214,1311301.98,,,,0
0387300044626000006,536860.0,,,,0
0865300002426000038,82320.67,,,,0
0349100021126000011,5579538.38,,,,0
0142200001326002259,300000.0,,,,0
0301000000226000232,1514842.93,,,,0
0352100003526000005,2175278.3,,,,0
0329100006726000033,2427499.14,,,,0
0357200023626000013,22370.0,,,,0
0320300150426000017,1554000.0,,,,0
0372100003726000027,1454800.0,,,,0
0301300280726000076,2254940.05,,,,0
0352200029826000088,28235.0,,,,0
0139200000126001168,671820.0,,,,0
0373100040126000038,961477.15,,,,0
0347200008926000013,4489.42,,,,0
0356500003826000016,600000.0,,,,0
0369300127726000033,118760.0,,,,0
0820500000826000439,277897.51,,,,0
0104300011326000021,221250.0,,,,0
0348100021126000010,4388800.95,,,,0
0372100015726000008,3106860.0,,,,0
0372200278526000004,39998060.0,,,,0
0332300270526000013,1998580.0,,,,0
0318400000726000014,4777897.0,,,,0
0362100036426000002,203322.13,,,,0
0149200002326000561,746350.18,,,,0
0329100006726000026,1345000.0,,,,0
0817200000326001130,221170.0,,,,0
0348200081026000715,8200000.0,,,,0
0142200001326002643,3000000.0,,,,0
0319200060326000042,496669.86,,,,0
0318300430726000023,600000.0,,,,0
0301300280726000068,2137845.81,,,,0
0818500000826000777,8637158.57,,,,0
0301300280726000072,2569798.04,,,,0
0351200005626000061,15661.6,,,,0
0316100000626000015,3919900.0,,,,0
0318100009626000004,3149180.0,3133434.1,0.5,2869595,1
0340200003326001455,2947879.0,,,,0
0373100107126000006,374665.0,331910.0,11.41,2866720,1
0108500000426000614,1502283.0,,,,0
0372200176926000066,1256560.57,,,,0
0372100029926000116,2368463.4,,,,0
0372200177726000003,1963934.76,,,,0
0852500000126000387,781043.3,,,,0
0342200035026000001,100002.0,89320.0,10.68,73,1
0821100002626000007,214037.27,,,,0
0309100002426000003,1477566.99,,,,0
0301300022626000047,500000.0,,,,0
0142200001326002300,550000.0,,,,0
0357200023626000008,52700.0,,,,0
0163200000326000608,112850.0,,,,0
0358100010226000002,1736423.97,,,,0
0307300039626000028,999100.0,,,,0
0360100026226000044,8454312.76,,,,0
0387200008726000015,630300.0,,,,0
0372100048626000005,1636020.08,,,,0
0891200000626000693,5462340.0,,,,0
0372200178026000002,1708788.0,,,,0
0372200136026000002,32213.33,,,,0
0325300001826000007,497761.12,158706.0,68.12,12,1
0372200234226000001,117837.09,,,,0
0334100002326000002,5911384.09,,,,0
0368200011926000016,233000.0,180000.0,22.75,232,1
0373200069626000128,1377000.0,,,,0
0352300010426000043,91700.0,,,,0
0318300455326000029,595640.0,,,,0
0372200202826000003,546941.0,,,,0
0373100040126000036,1672329.98,,,,0
0823600003626000013,2778936.96,,,,0
0352300080026000021,29885.0,,,,0
0119200000126001411,423966.67,,,,0
0373100013126000044,292800.0,,,,0
0348100009526000018,1155600.0,,,,0
0372200255926000018,854324.7,,,,0
0829500001126000634,1466520.0,,,,0
0372200012726000004,234000.0,,,,0
0331300068626000031,193606.34,76001.76,60.74,121,1
0372200167026000090,1017249.82,,,,0
0372200231826000008,212743.0,,,,0
0355100007026000003,497886.25,,,,0
0334300010026000024,1087775.65,,,,0
0358300027426000003,293267.61,,,,0
0360100026226000037,20973258.97,,,,0
0311300323126000002,102613.0,,,,0
0332100016326000001,820972.33,794101.67,3.27,2859686,1
0372200045026000010,2151759.0,,,,0
0368300007626000018,469378.03,,,,0
0872100000126000009,441575.95,,,,0
0329100006726000017,31917000.0,,,,0
0174500001126000608,146895.97,,,,0
0356200013326000014,345673.32,,,,0
0332300173426000005,544526.5,,,,0
0372200105026000082,644468.68,,,,0
0372200047926000050,120000.0,,,,0
0108500000426000567,6265976.17,,,,0
0360300022926000040,196072.27,,,,0
0711200012826000015,250339.0,,,,0
0358100000626000047,1272789.76,,,,0
0345100010426000009,90000.0,64593.92,28.23,70,1
0163200000326000515,259702.0,,,,0
0107300010226000013,6108075.92,4975000.0,18.55,120565156,1
0377100008026000012,273809.59,,,,0
0372200142526000013,695600.0,,,,0
0325300001226000016,998862.02,439078.0,56.04,200,1
0346200001426000019,344301.08,,,,0
0373100040126000019,3029832.0,1600000.0,47.19,91,1
0572100005326000008,385000.0,,,,0
0391100014026000012,169759.36,,,,0
0372100033826000004,1198594.8,,,,0
0801500001126000128,11399999.76,,,,0
0361200015026000455,327733.13,,,,0
0319100013926000006,857112.76,,,,0
0301200081226000007,879931.71,,,,0
0818500000826000685,10000000.0,,,,0
0348100021126000004,5500112.4,,,,0
0174500001126000527,248000.0,,,,0
0352100017026000001,684707.14,,,,0
0329100006726000020,774000.0,,,,0
0316100000626000013,1626667.0,,,,0
0307300024326000056,443300.0,,,,0
0356500000926000006,143333.28,,,,0
0573100027726000025,95150.52,,,,0
0108500000426000474,111994.64,,,,0
0372100015726000006,3106860.0,,,,0
0134200000126000321,6880937.0,,,,0
0372100015726000005,2806860.0,,,,0
0338300007526000010,4019166.47,,,,0
0373100029526000022,611808.64,,,,0
0345500001326000018,1399324.0,,,,0
0345300106326000059,1480833.84,,,,0
0859200001126000560,422000.0,,,,0
0142200001326001538,261680.0,,,,0
0168300012726000011,128749.95,,,,0
0307300024326000049,297220.0,,,,0
0851200000626000475,998700.0,,,,0
0372200147026000001,367017.0,,,,0
0360100026226000020,3924475.78,,,,0
0360100012626000001,153709.33,,,,0
0358100000626000045,1246666.67,,,,0
0372200168126000037,335340.0,,,,0
0334200000926000008,121059.0,,,,0
0363100004226000023,834760.6,,,,0
0372200160926000003,602155.0,,,,0
0379200011026000004,3466.74,,,,0
0373200069626000102,6480000.0,,,,0
0356500001426000428,140666.67,,,,0
0351300262126000061,622465.35,,,,0
0301300280726000054,2566341.1,,,,0
0334300056426000027,149142.32,,,,0
0372100008126000022,367930.8,,,,0
0372100041326000012,1900000.0,,,,0
0168500000626000260,999600.0,,,,0
0119200000126001020,1659900.38,,,,0
0358100000626000041,6162666.66,,,,0
0358200041326000058,2489448.06,,,,0
0372200101126000004,2330312.0,,,,0
0332100024026000001,353083.3,,,,0
0391100014026000006,298763.8,,,,0
0351100000726000008,531720.0,,,,0
0829500001126000431,911079.9,906905.0,0.46,1,1
0342100004526000003,13500263.0,,,,0
0351300154026000033,150000.0,,,,0
0818500000826000541,1861553.01,,,,0
0373100113726000002,1289000.0,,,,0
0318200080626000010,558642.05,,,,0
0387200030526000005,8908900.0,,,,0
0345200007026000004,945930.0,,,,0
0358100000626000025,179920.0,,,,0
0301100047826000001,130686.2,,,,0
0323300016826000005,198016.0,,,,0
0345300017226000028,2838563.0,,,,0
0369200001626000013,465161.76,,,,0
0818500000826000542,9753776.22,,,,0
0372500008926000001,1353511.0,,,,0
0373100078826000003,2399066.67,,,,0
0103200008426000145,2145980.72,,,,0
0372100029926000081,3154904.4,,,,0
0345200008426000003,1136875.0,,,,0
0358400002426000006,343662.68,,,,0
0131200001026000080,1302425.25,,,,0
0142200001326001113,100000.0,,,,0
0387200030926000010,702806.67,,,,0
0351300159026000031,245586.0,,,,0
0301200058826000009,1248204.0,,,,0
0162400001626000001,233916.0,,,,0
0372200258526000050,899041.17,,,,0
0351300262126000050,94661.02,,,,0
0358200036226000078,162791.4,,,,0
0816500000626000674,762860.0,,,,0
0859200001126000303,182600.0,,,,0
0351300043426000020,426200.0,384000.0,9.9,120515202,1
0345300106326000041,2665985.5,,,,0
0372100015726000001,2806860.0,,,,0
0301300071926000006,209700.0,,,,0
0163200000326000232,505992.0,172000.0,66.01,2795653,1
0168500000626000243,817800.0,,,,0
0318200032826000002,75941.03,,,,0
0372200237126000002,676949.0,,,,0
0373100099526000008,124822.33,,,,0
0373100099526000009,111696.0,,,,0
0373100099526000007,70166.67,,,,0
0372200106526000003,546941.0,,,,0
0387200027826000008,7911133.28,,,,0
0859200001126000286,5017469.0,,,,0
0820500000826000191,1327530.0,,,,0
0334300035326000025,261390.15,,,,0
0358100000626000029,280006.09,,,,0
0345200002826000002,516299.93,,,,0
0372200171326000003,1144854.0,,,,0
0348400007726000001,253323.13,,,,0
0372200168126000028,945000.0,,,,0
0306200013426000049,1644490.34,,,,0
0332300270526000002,1998580.0,,,,0
0356300035326000023,753293.32,,,,0
0891200000626000284,756550.0,415000.0,45.15,12,1
0818500000826000419,1285240.2,,,,0
0336200022226000011,1685600.0,1668400.0,1.02,187,1
0373100029526000015,334572.57,,,,0
0372200108326000001,582839.0,,,,0
0373200069626000077,10452611.63,,,,0
0372200172126000002,975031.0,,,,0
0332300014326000001,1257274.53,,,,0
0358300031126000001,1946540.0,,,,0
0142200001326000608,320160.0,,,,0
0373200307326000010,3798000.0,,,,0
0137200001226000374,1987155.0,,,,0
0372200289126000003,242743.39,,,,0
0358100000626000023,1055464.69,,,,0
0351100014926000001,4481206.66,,,,0
0334100025226000007,2760000.0,,,,0
0356300023226000002,338594.2,,,,0
0323200023826000002,890301.02,5500.0,99.38,120482804,1
0372200049826000005,2776032.0,,,,0
0324100009426000003,1514510.02,,,,0
0322200021126000004,495000.0,,,,0
0372100003726000009,618460.0,,,,0
0163200000326000104,31616.66,,,,0
0340200003326000586,287535.36,,,,0
0372100029926000040,119000.0,,,,0
0306300033526000008,910774.8,,,,0
0164200003626000007,165648.0,,,,0
0360300080626000024,56602.0,37000.0,34.63,116,1
0356100002726000006,800000.0,,,,0
0372200124626000001,632283.96,,,,0
0829500001126000179,362017.08,223732.22,38.2,2,1
0373100109026000001,1890000.0,,,,0
0169300007526000011,1625555.47,,,,0
0351100000726000003,3370626.66,,,,0
0301300280726000023,2288411.48,,,,0
0818500000826000316,1629277.3,,,,0
0301300280726000024,2319943.0,,,,0
0142200001326000344,1172000.0,,,,0
0320300089426000003,1801879.0,,,,0
0332300267526000002,1993340.0,,,,0
0345300017226000020,2807636.69,,,,0
0176200005526000007,1654200.0,,,,0
1011500002126000001,360270.0,,,,0
0334300056426000005,149142.32,,,,0
0318300207026000010,600000.0,,,,0
0829500001126000125,2566182.57,,,,0
0163200000326000025,183650.0,97354.2,46.99,2782015,1
0119200000126000056,1490304.58,,,,0
0318300538026000006,596608.0,,,,0
0321500000626000003,1079220.45,,,,0
0372200277326000011,2209194.77,,,,0
0372200226926000003,1830040.0,,,,0
0318200060026000024,600000.0,,,,0
0323300016826000001,198016.0,,,,0
0348200081026000200,613376.06,,,,0
0330200014526000001,209916.0,,,,0
0163200000326000037,335500.0,,,,0
